LSOA code,LSOA name,IMD,IMD_R,Income,Income_R,Employment,Employment_R,Education,Education_R,Health,Health_R,Crime,Crime_R,Housing,Housing_R,Living,Living_R
E01004335,Waltham Forest 027A,39.6700 ,2,0.2730 ,1,0.1610 ,2,27.7760 ,3,0.4850 ,3,0.4540 ,3,43.3810 ,1,31.1420 ,3
E01004336,Waltham Forest 026A,24.3370 ,4,0.1250 ,5,0.0750 ,6,20.3310 ,5,-0.4860 ,8,0.5400 ,3,43.5070 ,1,36.3570 ,2
E01004337,Waltham Forest 027B,26.1070 ,4,0.1690 ,3,0.0860 ,5,18.9370 ,5,-0.0370 ,6,0.1420 ,5,43.0550 ,1,32.4450 ,3
E01004338,Waltham Forest 027C,19.3730 ,5,0.1130 ,5,0.0600 ,7,9.3760 ,7,-0.5170 ,8,0.0470 ,5,38.8400 ,1,40.2480 ,2
E01004339,Waltham Forest 027D,24.5160 ,4,0.1300 ,4,0.0730 ,6,13.2820 ,6,-0.5330 ,8,0.2670 ,4,50.3380 ,1,36.5450 ,2
E01004340,Waltham Forest 027E,43.1770 ,2,0.2650 ,2,0.1820 ,2,21.8540 ,4,0.7780 ,2,1.0150 ,2,44.5280 ,1,29.0890 ,3
E01004341,Waltham Forest 027F,32.1240 ,3,0.2030 ,2,0.1210 ,3,20.2780 ,5,0.0800 ,5,0.7100 ,2,43.2890 ,1,31.8120 ,3
E01004342,Waltham Forest 011A,22.3870 ,4,0.1250 ,4,0.0700 ,6,17.0280 ,5,-0.1970 ,6,0.4050 ,4,40.6120 ,1,31.9940 ,3
E01004343,Waltham Forest 008A,15.7530 ,6,0.0860 ,6,0.0610 ,7,9.4780 ,7,-0.6680 ,8,0.2540 ,4,30.3400 ,3,34.6930 ,2
E01004344,Waltham Forest 008B,30.5190 ,3,0.1570 ,4,0.0810 ,5,21.7000 ,4,-0.2750 ,7,0.8460 ,2,53.4810 ,1,36.7400 ,2
E01004345,Waltham Forest 010A,20.8850 ,5,0.1170 ,5,0.0760 ,6,16.4510 ,5,-0.3150 ,7,0.2740 ,4,32.7080 ,2,38.3910 ,2
E01004346,Waltham Forest 011B,18.1810 ,5,0.1260 ,4,0.0560 ,7,14.4920 ,6,-0.5500 ,8,0.5530 ,3,27.7150 ,3,33.1670 ,3
E01004347,Waltham Forest 011C,15.4950 ,6,0.1000 ,5,0.0560 ,7,8.4450 ,8,-0.6410 ,8,0.2060 ,5,31.9910 ,2,29.7310 ,3
E01004348,Waltham Forest 010B,18.1690 ,5,0.1220 ,5,0.0600 ,7,13.1980 ,6,-0.8930 ,9,0.1050 ,5,36.9540 ,1,31.6630 ,3
E01004349,Waltham Forest 001A,29.8540 ,3,0.1840 ,3,0.1080 ,4,25.7150 ,4,-0.4760 ,8,0.5430 ,3,47.7770 ,1,26.8540 ,4
E01004350,Waltham Forest 001B,28.6150 ,3,0.1860 ,3,0.0990 ,4,16.0460 ,6,0.2020 ,4,-0.1590 ,6,43.1840 ,1,39.9400 ,2
E01004351,Waltham Forest 001C,15.0350 ,6,0.0950 ,6,0.0730 ,6,11.7580 ,7,-0.3540 ,7,-0.3590 ,7,28.0530 ,3,25.2360 ,4
E01004352,Waltham Forest 002A,10.4120 ,8,0.0410 ,9,0.0480 ,8,4.1920 ,9,-0.7730 ,9,0.6360 ,3,24.6530 ,4,23.0310 ,4
E01004353,Waltham Forest 002B,16.0680 ,6,0.0880 ,6,0.0750 ,6,12.8740 ,6,-0.6370 ,8,0.2540 ,4,33.3770 ,2,18.5790 ,5
E01004354,Waltham Forest 002C,13.6330 ,7,0.0730 ,7,0.0510 ,8,11.5330 ,7,-0.3370 ,7,0.4470 ,3,23.8310 ,4,27.6560 ,4
E01004355,Waltham Forest 004A,25.1770 ,4,0.1610 ,3,0.1080 ,4,17.7150 ,5,-0.1540 ,6,0.1240 ,5,42.9900 ,1,20.4920 ,5
E01004356,Waltham Forest 001D,25.9030 ,4,0.1720 ,3,0.1120 ,4,22.0360 ,4,-0.4110 ,7,0.4150 ,4,39.0100 ,1,21.5360 ,5
E01004357,Waltham Forest 001E,17.6140 ,6,0.1240 ,5,0.0810 ,5,15.7500 ,6,-0.6420 ,8,0.0140 ,6,31.4930 ,2,19.6080 ,5
E01004358,Waltham Forest 002D,22.0790 ,4,0.1470 ,4,0.1040 ,4,9.5530 ,7,-0.0070 ,5,0.1380 ,5,37.0760 ,1,18.6910 ,5
E01004359,Waltham Forest 002E,12.6770 ,7,0.0880 ,6,0.0650 ,7,11.4120 ,7,-0.5820 ,8,-0.1210 ,6,21.5120 ,5,23.3970 ,4
E01004360,Waltham Forest 004B,13.1490 ,7,0.0550 ,8,0.0640 ,7,13.2910 ,6,-0.4830 ,8,0.2820 ,4,26.8190 ,3,22.2660 ,5
E01004361,Waltham Forest 005A,15.3970 ,6,0.0790 ,7,0.0540 ,8,17.6500 ,5,-0.7860 ,9,0.0370 ,5,28.8460 ,3,36.5560 ,2
E01004362,Waltham Forest 021A,23.2880 ,4,0.1020 ,5,0.0800 ,5,8.6470 ,8,-0.1330 ,6,0.7420 ,2,38.2320 ,1,43.4090 ,2
E01004363,Waltham Forest 019A,19.3570 ,5,0.1240 ,5,0.0720 ,6,12.1040 ,7,-0.2070 ,6,0.0180 ,5,31.7970 ,2,35.4370 ,2
E01004364,Waltham Forest 019B,32.0400 ,3,0.1930 ,3,0.1170 ,4,19.5280 ,5,0.0110 ,5,0.8600 ,2,41.2410 ,1,37.9880 ,2
E01004365,Waltham Forest 020A,29.3030 ,3,0.1760 ,3,0.0750 ,6,27.2920 ,3,-0.0390 ,6,0.5780 ,3,46.2790 ,1,35.4120 ,2
E01004366,Waltham Forest 019C,19.5530 ,5,0.1020 ,5,0.0680 ,6,11.6640 ,7,-0.2150 ,6,0.3350 ,4,29.9930 ,3,43.6080 ,1
E01004367,Waltham Forest 019D,27.2800 ,3,0.1390 ,4,0.0980 ,4,21.0710 ,4,-0.0450 ,6,0.9560 ,2,33.5900 ,2,39.2260 ,2
E01004368,Waltham Forest 019E,21.8370 ,4,0.1100 ,5,0.0730 ,6,13.6280 ,6,-0.0670 ,6,0.5180 ,3,36.8110 ,1,35.9640 ,2
E01004369,Waltham Forest 023A,15.8180 ,6,0.1080 ,5,0.0440 ,9,16.4780 ,5,-0.3920 ,7,-0.1980 ,6,34.2600 ,2,26.5080 ,4
E01004370,Waltham Forest 023B,14.4910 ,6,0.0700 ,7,0.0430 ,9,10.7290 ,7,-0.8690 ,9,0.1480 ,5,33.2390 ,2,37.6480 ,2
E01004371,Waltham Forest 025A,20.6170 ,5,0.1160 ,5,0.0770 ,6,11.8540 ,7,-0.3560 ,7,0.0030 ,6,33.2370 ,2,44.7290 ,1
E01004372,Waltham Forest 023C,11.8150 ,7,0.0560 ,8,0.0300 ,10,9.1600 ,7,-0.5760 ,8,-0.5350 ,8,28.6590 ,3,41.3300 ,2
E01004373,Waltham Forest 025B,25.5770 ,4,0.1190 ,5,0.0710 ,6,18.7950 ,5,-0.0060 ,5,0.0400 ,5,41.6630 ,1,53.8130 ,1
E01004374,Waltham Forest 025C,17.0970 ,6,0.1000 ,5,0.0620 ,7,7.1980 ,8,-0.4370 ,7,-0.2210 ,7,36.4890 ,2,36.3240 ,2
E01004375,Waltham Forest 025D,20.7850 ,5,0.1140 ,5,0.0640 ,7,9.3370 ,7,-0.3270 ,7,0.4400 ,4,38.3760 ,1,39.4500 ,2
E01004376,Waltham Forest 025E,22.1680 ,4,0.0980 ,6,0.0640 ,7,13.9500 ,6,0.1630 ,5,0.1800 ,5,38.8760 ,1,44.2890 ,1
E01004377,Waltham Forest 010C,19.8450 ,5,0.1140 ,5,0.0720 ,6,13.5400 ,6,-0.2850 ,7,0.7720 ,2,26.2680 ,4,34.6260 ,2
E01004378,Waltham Forest 010D,22.9830 ,4,0.1300 ,4,0.0970 ,4,17.6860 ,5,-0.6200 ,8,0.4070 ,4,35.0300 ,2,36.0430 ,2
E01004379,Waltham Forest 007A,11.8170 ,7,0.0610 ,8,0.0480 ,8,8.8460 ,8,-0.7560 ,9,0.5710 ,3,20.1280 ,6,29.7350 ,3
E01004380,Waltham Forest 007B,22.6680 ,4,0.1480 ,4,0.0860 ,5,15.6090 ,6,-0.2420 ,7,0.6850 ,3,30.7360 ,2,30.2290 ,3
E01004381,Waltham Forest 007C,15.4050 ,6,0.1050 ,5,0.0610 ,7,7.4050 ,8,-0.7050 ,8,0.3960 ,4,23.9750 ,4,34.2050 ,3
E01004382,Waltham Forest 008C,38.7030 ,2,0.2890 ,1,0.1660 ,2,28.4810 ,3,0.1610 ,5,0.1200 ,5,45.6600 ,1,24.7420 ,4
E01004383,Waltham Forest 007D,14.9550 ,6,0.0990 ,6,0.0700 ,6,13.5980 ,6,-0.4300 ,7,-0.0260 ,6,22.9470 ,5,27.3870 ,4
E01004384,Waltham Forest 003A,32.1140 ,3,0.1970 ,3,0.1510 ,2,32.8550 ,3,0.6200 ,3,0.0270 ,5,32.9050 ,2,23.4600 ,4
E01004385,Waltham Forest 003B,33.4620 ,2,0.2140 ,2,0.1600 ,2,20.9680 ,5,0.0890 ,5,0.9330 ,2,35.7850 ,2,25.1390 ,4
E01004386,Waltham Forest 003C,8.9370 ,8,0.0460 ,9,0.0500 ,8,9.7760 ,7,-0.6750 ,8,-0.0770 ,6,20.1680 ,6,22.2720 ,5
E01004387,Waltham Forest 007E,7.1790 ,9,0.0340 ,10,0.0370 ,9,6.7220 ,8,-0.9250 ,9,-0.1550 ,6,23.1250 ,4,20.8740 ,5
E01004388,Waltham Forest 007F,19.3540 ,5,0.1190 ,5,0.0950 ,5,9.8760 ,7,-0.0520 ,6,0.3520 ,4,27.5320 ,3,24.7510 ,4
E01004389,Waltham Forest 003D,31.0360 ,3,0.2040 ,2,0.1460 ,3,26.7000 ,4,-0.0020 ,5,0.3530 ,4,36.4020 ,2,27.2520 ,4
E01004390,Waltham Forest 003E,34.9540 ,2,0.2230 ,2,0.1550 ,2,34.7430 ,3,0.5110 ,3,0.3420 ,4,36.5660 ,2,23.2990 ,4
E01004391,Waltham Forest 014A,21.3170 ,5,0.1460 ,4,0.0760 ,6,11.4650 ,7,-0.2240 ,6,0.6990 ,2,30.0620 ,3,30.5210 ,3
E01004392,Waltham Forest 017A,26.2370 ,4,0.1350 ,4,0.0760 ,6,18.4280 ,5,-0.0230 ,5,0.7150 ,2,36.3870 ,2,47.5620 ,1
E01004393,Waltham Forest 014B,21.8310 ,4,0.1390 ,4,0.0650 ,7,10.7470 ,7,0.0820 ,5,0.0390 ,5,40.5190 ,1,33.7330 ,3
E01004394,Waltham Forest 017B,36.0220 ,2,0.2190 ,2,0.1530 ,2,16.4480 ,5,0.6610 ,3,0.8400 ,2,39.7360 ,1,31.7870 ,3
E01004395,Waltham Forest 018A,17.2680 ,6,0.0970 ,6,0.0610 ,7,8.1690 ,8,-0.3030 ,7,0.4720 ,3,28.7910 ,3,36.3610 ,2
E01004396,Waltham Forest 012A,19.9120 ,5,0.1240 ,5,0.0630 ,7,13.3520 ,6,-0.4240 ,7,-0.0360 ,6,32.4080 ,2,45.5360 ,1
E01004397,Waltham Forest 017C,26.8720 ,3,0.1510 ,4,0.0730 ,6,7.9110 ,8,-0.6310 ,8,1.6680 ,1,38.7350 ,1,37.0900 ,2
E01004398,Waltham Forest 009A,37.9070 ,2,0.2630 ,2,0.1620 ,2,27.4570 ,3,0.5500 ,3,0.2890 ,4,39.1390 ,1,30.8570 ,3
E01004399,Waltham Forest 009B,47.4760 ,1,0.3130 ,1,0.1960 ,2,32.5600 ,3,0.2840 ,4,1.1770 ,1,41.6130 ,1,36.6760 ,2
E01004400,Waltham Forest 009C,29.2130 ,3,0.1800 ,3,0.1140 ,4,20.9140 ,5,-0.0700 ,6,0.5700 ,3,33.3920 ,2,43.8390 ,1
E01004401,Waltham Forest 014C,22.1830 ,4,0.1230 ,5,0.0860 ,5,23.5650 ,4,-0.0300 ,6,0.2250 ,4,34.1620 ,2,27.2970 ,4
E01004402,Waltham Forest 009D,32.6960 ,3,0.2280 ,2,0.1330 ,3,21.4480 ,4,-0.3900 ,7,0.6430 ,3,34.9220 ,2,44.8200 ,1
E01004403,Waltham Forest 009E,30.7760 ,3,0.1820 ,3,0.0970 ,4,27.7940 ,3,0.0520 ,5,0.9340 ,2,36.4490 ,2,38.2720 ,2
E01004404,Waltham Forest 014D,28.7100 ,3,0.1910 ,3,0.1140 ,4,20.9660 ,5,0.3400 ,4,0.0810 ,5,38.3100 ,1,29.3980 ,3
E01004405,Waltham Forest 020B,28.4150 ,3,0.1530 ,4,0.1080 ,4,14.5270 ,6,0.1280 ,5,0.6330 ,3,40.7640 ,1,38.2370 ,2
E01004406,Waltham Forest 016A,22.4580 ,4,0.1040 ,5,0.0630 ,7,12.0860 ,7,-0.0780 ,6,0.2290 ,4,37.7600 ,1,52.1120 ,1
E01004407,Waltham Forest 013A,41.2200 ,2,0.2420 ,2,0.2280 ,1,29.7120 ,3,0.1240 ,5,0.4280 ,4,39.7840 ,1,33.0910 ,3
E01004408,Waltham Forest 016B,23.2970 ,4,0.1490 ,4,0.0840 ,5,6.4940 ,8,-0.0450 ,6,0.7640 ,2,31.5840 ,2,37.4040 ,2
E01004409,Waltham Forest 016C,27.4170 ,3,0.1750 ,3,0.1010 ,4,9.3590 ,7,0.0890 ,5,0.8160 ,2,37.6730 ,1,34.3270 ,2
E01004410,Waltham Forest 013B,34.2400 ,2,0.2400 ,2,0.1380 ,3,17.8120 ,5,0.3130 ,4,0.9100 ,2,38.3380 ,1,26.6200 ,4
E01004411,Waltham Forest 016D,26.4600 ,4,0.1450 ,4,0.0770 ,6,12.2030 ,7,0.3020 ,4,0.9990 ,2,36.7490 ,2,36.3170 ,2
E01004412,Waltham Forest 015A,18.4480 ,5,0.1160 ,5,0.0760 ,6,6.6300 ,8,-0.7610 ,9,0.3550 ,4,34.3340 ,2,32.6320 ,3
E01004413,Waltham Forest 004C,32.2260 ,3,0.1900 ,3,0.1310 ,3,34.4410 ,3,0.7320 ,2,0.3310 ,4,34.3500 ,2,23.3850 ,4
E01004414,Waltham Forest 005B,21.5200 ,5,0.1290 ,4,0.0850 ,5,17.7000 ,5,-0.2430 ,7,0.8900 ,2,26.3350 ,4,26.5070 ,4
E01004415,Waltham Forest 004D,26.4220 ,4,0.1650 ,3,0.1040 ,4,28.2320 ,3,0.1970 ,4,0.6100 ,3,31.7810 ,2,20.4250 ,5
E01004416,Waltham Forest 004E,22.9530 ,4,0.1130 ,5,0.1010 ,4,18.4900 ,5,-0.0350 ,6,0.5290 ,3,36.0790 ,2,24.1100 ,4
E01004417,Waltham Forest 005C,23.0660 ,4,0.1300 ,4,0.0900 ,5,16.7170 ,5,-0.1080 ,6,0.7190 ,2,30.9170 ,2,32.1890 ,3
E01004418,Waltham Forest 008D,19.4010 ,5,0.1230 ,5,0.0720 ,6,15.6610 ,6,-0.4480 ,7,0.4400 ,4,30.1670 ,3,31.6040 ,3
E01004419,Waltham Forest 008E,21.1270 ,5,0.0860 ,6,0.0620 ,7,15.2010 ,6,-0.7130 ,8,0.4520 ,3,38.4210 ,1,49.5080 ,1
E01004420,Waltham Forest 020C,42.1170 ,2,0.2440 ,2,0.1560 ,2,22.3850 ,4,0.5290 ,3,1.0530 ,1,45.7040 ,1,45.2880 ,1
E01004421,Waltham Forest 018B,25.0420 ,4,0.1570 ,3,0.1020 ,4,16.3630 ,5,-0.5040 ,8,0.4180 ,4,35.7850 ,2,37.8920 ,2
E01004422,Waltham Forest 022A,26.8870 ,3,0.1520 ,4,0.0950 ,5,31.3770 ,3,-0.5720 ,8,0.6260 ,3,36.7770 ,1,35.8160 ,2
E01004423,Waltham Forest 020D,35.9950 ,2,0.1810 ,3,0.1180 ,4,22.1090 ,4,0.7620 ,2,0.5790 ,3,45.6040 ,1,46.5550 ,1
E01004424,Waltham Forest 022B,37.2560 ,2,0.2180 ,2,0.1570 ,2,23.4750 ,4,0.3230 ,4,0.4320 ,4,42.9600 ,1,44.7790 ,1
E01004425,Waltham Forest 022C,25.8390 ,4,0.1890 ,3,0.0960 ,5,16.7850 ,5,-0.2640 ,7,0.2110 ,5,35.8470 ,2,36.5860 ,2
E01004426,Waltham Forest 022D,25.3710 ,4,0.1400 ,4,0.0820 ,5,17.7980 ,5,-0.1740 ,6,0.7790 ,2,35.1390 ,2,41.0550 ,2
E01004427,Waltham Forest 022E,21.5950 ,4,0.1230 ,5,0.0640 ,7,19.7760 ,5,-0.5570 ,8,0.2460 ,4,41.9090 ,1,33.2240 ,3
E01004428,Waltham Forest 026B,39.5930 ,2,0.3080 ,1,0.1920 ,2,23.1780 ,4,0.2000 ,4,0.2050 ,5,41.0670 ,1,20.0490 ,5
E01004429,Waltham Forest 026C,23.2610 ,4,0.1410 ,4,0.1020 ,4,16.0500 ,6,-0.1930 ,6,0.0090 ,6,40.9750 ,1,24.0290 ,4
E01004430,Waltham Forest 026D,24.3880 ,4,0.1120 ,5,0.0620 ,7,9.7270 ,7,0.0750 ,5,0.8840 ,2,40.0620 ,1,44.6610 ,1
E01004432,Waltham Forest 023D,26.3990 ,4,0.1460 ,4,0.0810 ,5,12.6870 ,6,-0.2500 ,7,0.9530 ,2,35.9350 ,2,46.5360 ,1
E01004434,Waltham Forest 026E,27.7870 ,3,0.1860 ,3,0.1150 ,4,21.1690 ,4,-0.2390 ,7,0.2120 ,5,41.3620 ,1,28.7630 ,3
E01004435,Waltham Forest 023E,29.0270 ,3,0.1510 ,4,0.1030 ,4,20.9920 ,5,0.1270 ,5,0.6320 ,3,43.0220 ,1,35.2230 ,2
E01004436,Waltham Forest 021B,26.6010 ,3,0.1200 ,5,0.0910 ,5,10.6350 ,7,-0.2610 ,7,0.7600 ,2,43.1730 ,1,47.2870 ,1
E01004437,Waltham Forest 021C,25.6590 ,4,0.1540 ,4,0.1010 ,4,11.4060 ,7,-0.0650 ,6,0.2210 ,5,36.7130 ,2,43.8140 ,1
E01004438,Waltham Forest 024C,20.9240 ,5,0.1000 ,5,0.0670 ,6,7.9590 ,8,-0.0990 ,6,0.5640 ,3,35.7970 ,2,42.0950 ,2
E01004439,Waltham Forest 021D,19.0110 ,5,0.1270 ,4,0.0600 ,7,10.6230 ,7,-0.1500 ,6,0.1330 ,5,35.1170 ,2,32.0690 ,3
E01004440,Waltham Forest 024D,25.9460 ,4,0.1060 ,5,0.0820 ,5,12.1150 ,7,-0.3120 ,7,0.8570 ,2,34.7440 ,2,60.3750 ,1
E01004441,Waltham Forest 024E,18.7600 ,5,0.0940 ,6,0.0560 ,7,6.4650 ,8,-0.6280 ,8,0.3580 ,4,35.2250 ,2,48.1550 ,1
E01004442,Waltham Forest 021E,13.7970 ,7,0.0730 ,7,0.0510 ,8,5.2980 ,9,-0.5810 ,8,-0.5740 ,8,30.6900 ,2,42.4240 ,2
E01004443,Waltham Forest 016E,31.3650 ,3,0.1700 ,3,0.1070 ,4,16.3110 ,5,0.1760 ,5,1.3420 ,1,38.2040 ,1,35.3430 ,2
E01004444,Waltham Forest 017D,34.2820 ,2,0.2200 ,2,0.1180 ,4,22.0700 ,4,0.2620 ,4,0.7840 ,2,44.0150 ,1,33.9840 ,3
E01004445,Waltham Forest 018C,28.7710 ,3,0.1680 ,3,0.0970 ,4,18.2400 ,5,0.3910 ,4,0.8630 ,2,37.7210 ,1,30.8110 ,3
E01004446,Waltham Forest 017E,23.4060 ,4,0.1400 ,4,0.0850 ,5,16.1640 ,6,-0.4220 ,7,0.3950 ,4,34.3790 ,2,41.5560 ,2
E01004447,Waltham Forest 016F,16.8280 ,6,0.0980 ,6,0.0590 ,7,15.0460 ,6,-0.7700 ,9,-0.1410 ,6,32.9610 ,2,36.4060 ,2
E01004448,Waltham Forest 018D,26.6780 ,3,0.1360 ,4,0.1010 ,4,17.8690 ,5,-0.2030 ,6,0.9930 ,2,37.5080 ,1,33.4660 ,3
E01004449,Waltham Forest 018E,46.2750 ,1,0.3330 ,1,0.2020 ,1,33.3450 ,3,0.1760 ,5,1.0350 ,1,42.4770 ,1,18.5250 ,5
E01004450,Waltham Forest 006A,15.8970 ,6,0.0720 ,7,0.0660 ,7,17.1260 ,5,-0.3820 ,7,0.2410 ,4,27.4300 ,3,31.1120 ,3
E01004451,Waltham Forest 005D,16.0700 ,6,0.0970 ,6,0.0650 ,7,19.6880 ,5,-1.0720 ,9,0.1950 ,5,28.2340 ,3,27.9730 ,4
E01004452,Waltham Forest 005E,24.8400 ,4,0.1530 ,4,0.1050 ,4,26.1190 ,4,-0.2020 ,6,0.4300 ,4,30.0220 ,3,31.0470 ,3
E01004453,Waltham Forest 006B,25.7650 ,4,0.1220 ,5,0.0830 ,5,18.7170 ,5,-0.1500 ,6,0.7440 ,2,44.1770 ,1,33.7600 ,3
E01004454,Waltham Forest 006C,24.3820 ,4,0.1500 ,4,0.0820 ,5,19.5020 ,5,-0.1920 ,6,0.2810 ,4,42.2360 ,1,29.5760 ,3
E01004455,Waltham Forest 006D,29.3510 ,3,0.1780 ,3,0.1120 ,4,23.6130 ,4,-0.0910 ,6,1.1880 ,1,32.7960 ,2,27.6440 ,4
E01004456,Waltham Forest 006E,42.7340 ,2,0.3130 ,1,0.2160 ,1,31.3770 ,3,0.3450 ,4,0.2700 ,4,38.4970 ,1,19.2630 ,5
E01004457,Waltham Forest 012B,20.4810 ,5,0.1400 ,4,0.0900 ,5,7.2230 ,8,-0.2670 ,7,0.3440 ,4,30.1980 ,3,32.5140 ,3
E01004458,Waltham Forest 012C,26.2070 ,4,0.1650 ,3,0.0900 ,5,22.1190 ,4,-0.1660 ,6,0.3990 ,4,34.3750 ,2,41.0860 ,2
E01004459,Waltham Forest 012D,43.3770 ,2,0.3340 ,1,0.1890 ,2,38.7530 ,2,0.0840 ,5,0.3470 ,4,42.1530 ,1,19.8310 ,5
E01004460,Waltham Forest 011D,29.8410 ,3,0.1750 ,3,0.1070 ,4,17.6530 ,5,0.5950 ,3,0.5630 ,3,35.7490 ,2,37.2180 ,2
E01004461,Waltham Forest 014E,15.2400 ,6,0.0950 ,6,0.0510 ,8,10.7020 ,7,-0.9640 ,9,-0.3780 ,7,35.0300 ,2,35.5880 ,2
E01004462,Waltham Forest 011E,23.8420 ,4,0.1280 ,4,0.0830 ,5,11.8290 ,7,0.0950 ,5,0.3600 ,4,40.9490 ,1,34.8360 ,2
E01004463,Waltham Forest 012E,14.9780 ,6,0.1070 ,5,0.0540 ,8,12.3760 ,6,-0.7210 ,8,0.1060 ,5,29.9600 ,3,26.1570 ,4
E01004464,Waltham Forest 013C,37.5060 ,2,0.2710 ,1,0.1520 ,2,25.5990 ,4,0.1610 ,5,0.7570 ,2,42.5650 ,1,23.9840 ,4
E01004465,Waltham Forest 015B,18.1110 ,5,0.1130 ,5,0.0810 ,5,7.7060 ,8,-0.0700 ,6,-0.2320 ,7,27.2350 ,3,37.0620 ,2
E01004466,Waltham Forest 015C,14.8010 ,6,0.1010 ,5,0.0540 ,8,6.3020 ,8,-0.2800 ,7,-0.0170 ,6,25.6770 ,4,35.3180 ,2
E01004467,Waltham Forest 015D,29.6260 ,3,0.1970 ,3,0.1090 ,4,14.8440 ,6,0.0960 ,5,-0.0970 ,6,42.7580 ,1,42.5680 ,2
E01004468,Waltham Forest 015E,17.8630 ,5,0.0850 ,6,0.0580 ,7,9.2030 ,7,-0.5880 ,8,0.4200 ,4,37.9920 ,1,35.7180 ,2
E01004469,Waltham Forest 013D,39.4860 ,2,0.2640 ,2,0.1840 ,2,23.5480 ,4,0.1390 ,5,0.3600 ,4,49.2690 ,1,24.5820 ,4
E01004470,Waltham Forest 013E,34.2630 ,2,0.1730 ,3,0.1260 ,3,26.0040 ,4,0.1040 ,5,1.0280 ,2,39.3610 ,1,45.6290 ,1
E01004471,Waltham Forest 013F,32.7720 ,3,0.2080 ,2,0.1110 ,4,15.4440 ,6,0.1700 ,5,0.6010 ,3,40.1180 ,1,49.7900 ,1
E01004472,Wandsworth 021A,9.8790 ,8,0.0510 ,8,0.0320 ,10,4.3360 ,9,-0.5630 ,8,0.6930 ,3,19.0540 ,6,25.8220 ,4
E01004473,Wandsworth 026A,11.8750 ,7,0.0790 ,7,0.0520 ,8,0.3440 ,10,-0.0930 ,6,0.1580 ,5,21.3140 ,5,27.0680 ,4
E01004474,Wandsworth 021B,17.5240 ,6,0.1040 ,5,0.0590 ,7,8.9140 ,7,-0.1090 ,6,0.5980 ,3,26.3940 ,3,33.3670 ,3
E01004475,Wandsworth 026B,15.9770 ,6,0.1020 ,5,0.0570 ,7,0.9050 ,10,-0.1460 ,6,0.5710 ,3,22.4770 ,5,37.5880 ,2
E01004476,Wandsworth 021C,13.5930 ,7,0.0860 ,6,0.0560 ,7,4.4730 ,9,-0.2840 ,7,0.1980 ,5,26.4520 ,3,27.8950 ,4
E01004477,Wandsworth 017A,5.0930 ,10,0.0270 ,10,0.0090 ,10,0.3230 ,10,-1.2510 ,10,-0.0240 ,6,12.6840 ,8,29.8570 ,3
E01004478,Wandsworth 017B,4.3630 ,10,0.0240 ,10,0.0180 ,10,0.0420 ,10,-1.1170 ,10,-0.6150 ,8,10.6090 ,9,31.4220 ,3
E01004479,Wandsworth 017C,10.2380 ,8,0.0450 ,9,0.0440 ,9,5.4500 ,9,-0.9290 ,9,0.1060 ,5,25.9390 ,4,32.5190 ,3
E01004480,Wandsworth 026C,7.2390 ,9,0.0450 ,9,0.0230 ,10,1.9840 ,10,-0.6970 ,8,0.0440 ,5,15.8100 ,7,31.2040 ,3
E01004481,Wandsworth 029A,15.1550 ,6,0.0920 ,6,0.0610 ,7,1.7700 ,10,-0.0850 ,6,0.3220 ,4,23.9860 ,4,34.6320 ,2
E01004482,Wandsworth 030A,15.1230 ,6,0.0900 ,6,0.0650 ,7,5.8460 ,9,-0.3010 ,7,0.3850 ,4,25.0720 ,4,30.8840 ,3
E01004483,Wandsworth 026D,14.0250 ,7,0.0860 ,6,0.0320 ,10,3.5620 ,9,-0.6410 ,8,0.2090 ,5,31.1120 ,2,39.8270 ,2
E01004484,Wandsworth 026E,18.3330 ,5,0.1010 ,5,0.0530 ,8,4.9330 ,9,-0.2820 ,7,0.6640 ,3,39.3830 ,1,28.4790 ,3
E01004485,Wandsworth 030B,16.1360 ,6,0.1130 ,5,0.0520 ,8,4.5980 ,9,-0.1640 ,6,0.0560 ,5,25.8610 ,4,40.2440 ,2
E01004486,Wandsworth 026F,17.6460 ,6,0.0970 ,6,0.0550 ,7,1.7860 ,10,0.0360 ,5,0.5000 ,3,36.5970 ,2,29.1140 ,3
E01004487,Wandsworth 030C,21.3750 ,5,0.1190 ,5,0.1060 ,4,2.1490 ,10,0.0070 ,5,0.2420 ,4,36.0520 ,2,30.6370 ,3
E01004488,Wandsworth 029B,14.5800 ,6,0.0710 ,7,0.0650 ,7,0.8230 ,10,-0.4830 ,8,0.0060 ,6,26.7070 ,3,43.6100 ,1
E01004489,Wandsworth 030D,26.9420 ,3,0.1230 ,5,0.0910 ,5,8.3170 ,8,0.3340 ,4,0.4060 ,4,27.1230 ,3,68.3340 ,1
E01004490,Wandsworth 031A,7.2440 ,9,0.0350 ,10,0.0220 ,10,0.9470 ,10,-0.8490 ,9,-0.0340 ,6,14.3340 ,8,38.5080 ,2
E01004491,Wandsworth 031B,14.2070 ,7,0.0670 ,7,0.0360 ,9,10.6850 ,7,-0.5370 ,8,-1.0380 ,9,46.3090 ,1,24.0040 ,4
E01004492,Wandsworth 031C,15.5300 ,6,0.1020 ,5,0.0740 ,6,3.3750 ,9,-0.1450 ,6,-0.1980 ,6,27.0340 ,3,31.3170 ,3
