LSOA Code,population,old,median_age,male,male_pop,old_pop
W01001384,1639.00 ,391.00 ,40.30 ,837.00 ,0.51 ,0.24 
W01001385,1519.00 ,429.00 ,43.30 ,743.00 ,0.49 ,0.28 
W01001386,1621.00 ,381.00 ,39.20 ,786.00 ,0.48 ,0.24 
W01001387,1386.00 ,342.00 ,39.40 ,691.00 ,0.50 ,0.25 
W01001388,1778.00 ,370.00 ,37.90 ,858.00 ,0.48 ,0.21 
W01001389,1120.00 ,326.00 ,44.60 ,544.00 ,0.49 ,0.29 
W01001390,2011.00 ,446.00 ,41.30 ,1006.00 ,0.50 ,0.22 
W01001391,1659.00 ,431.00 ,42.20 ,823.00 ,0.50 ,0.26 
W01001392,1819.00 ,573.00 ,46.60 ,883.00 ,0.49 ,0.32 
W01001393,1325.00 ,367.00 ,41.00 ,652.00 ,0.49 ,0.28 
W01001394,1346.00 ,345.00 ,42.40 ,683.00 ,0.51 ,0.26 
W01001395,1447.00 ,461.00 ,47.10 ,675.00 ,0.47 ,0.32 
W01001396,1616.00 ,362.00 ,40.10 ,772.00 ,0.48 ,0.22 
W01001397,1645.00 ,383.00 ,42.50 ,823.00 ,0.50 ,0.23 
W01001398,2858.00 ,392.00 ,35.60 ,1427.00 ,0.50 ,0.14 
W01001399,1261.00 ,406.00 ,45.90 ,631.00 ,0.50 ,0.32 
W01001400,1472.00 ,257.00 ,34.20 ,681.00 ,0.46 ,0.17 
W01001401,2062.00 ,635.00 ,45.10 ,1025.00 ,0.50 ,0.31 
W01001402,1680.00 ,347.00 ,36.90 ,818.00 ,0.49 ,0.21 
W01001403,1734.00 ,401.00 ,38.80 ,837.00 ,0.48 ,0.23 
W01001404,1332.00 ,523.00 ,52.00 ,698.00 ,0.52 ,0.39 
W01001405,1794.00 ,461.00 ,43.30 ,912.00 ,0.51 ,0.26 
W01001406,1941.00 ,527.00 ,45.10 ,997.00 ,0.51 ,0.27 
W01001407,1339.00 ,360.00 ,45.40 ,664.00 ,0.50 ,0.27 
W01001408,1434.00 ,301.00 ,37.70 ,678.00 ,0.47 ,0.21 
W01001409,1687.00 ,471.00 ,44.80 ,794.00 ,0.47 ,0.28 
W01001410,1822.00 ,431.00 ,39.90 ,904.00 ,0.50 ,0.24 
W01001411,1651.00 ,540.00 ,49.90 ,815.00 ,0.49 ,0.33 
W01001412,1682.00 ,485.00 ,45.70 ,832.00 ,0.49 ,0.29 
W01001413,1852.00 ,470.00 ,42.00 ,874.00 ,0.47 ,0.25 
W01001414,1539.00 ,320.00 ,39.10 ,745.00 ,0.48 ,0.21 
W01001415,1769.00 ,397.00 ,39.30 ,872.00 ,0.49 ,0.22 
W01001416,1463.00 ,477.00 ,49.40 ,701.00 ,0.48 ,0.33 
W01001417,1401.00 ,389.00 ,44.40 ,683.00 ,0.49 ,0.28 
W01001418,1433.00 ,372.00 ,40.60 ,690.00 ,0.48 ,0.26 
W01001419,1559.00 ,447.00 ,48.70 ,787.00 ,0.50 ,0.29 
W01001420,1275.00 ,435.00 ,49.90 ,576.00 ,0.45 ,0.34 
W01001421,1551.00 ,330.00 ,36.00 ,748.00 ,0.48 ,0.21 
W01001422,1491.00 ,467.00 ,44.20 ,753.00 ,0.51 ,0.31 
W01001423,1360.00 ,578.00 ,53.20 ,651.00 ,0.48 ,0.43 
W01001424,1432.00 ,432.00 ,43.80 ,677.00 ,0.47 ,0.30 
W01001425,1722.00 ,417.00 ,42.00 ,838.00 ,0.49 ,0.24 
W01001426,1331.00 ,403.00 ,47.70 ,680.00 ,0.51 ,0.30 
W01001427,1987.00 ,278.00 ,37.90 ,975.00 ,0.49 ,0.14 
W01001428,1275.00 ,278.00 ,36.50 ,633.00 ,0.50 ,0.22 
W01001429,1123.00 ,322.00 ,46.40 ,536.00 ,0.48 ,0.29 
W01001430,2521.00 ,520.00 ,38.70 ,1256.00 ,0.50 ,0.21 
W01001431,1630.00 ,420.00 ,44.00 ,776.00 ,0.48 ,0.26 
W01001432,2936.00 ,501.00 ,34.90 ,1485.00 ,0.51 ,0.17 
W01001433,1346.00 ,409.00 ,44.30 ,635.00 ,0.47 ,0.30 
W01001434,1375.00 ,351.00 ,44.50 ,645.00 ,0.47 ,0.26 
W01001435,1417.00 ,356.00 ,42.10 ,706.00 ,0.50 ,0.25 
W01001436,1380.00 ,382.00 ,43.30 ,720.00 ,0.52 ,0.28 
W01001437,1485.00 ,385.00 ,43.20 ,720.00 ,0.48 ,0.26 
W01001438,1469.00 ,437.00 ,47.30 ,680.00 ,0.46 ,0.30 
W01001439,1703.00 ,448.00 ,45.40 ,894.00 ,0.52 ,0.26 
W01001440,1381.00 ,402.00 ,46.50 ,698.00 ,0.51 ,0.29 
W01001441,1285.00 ,335.00 ,39.80 ,604.00 ,0.47 ,0.26 
W01001442,1182.00 ,388.00 ,47.50 ,580.00 ,0.49 ,0.33 
W01001443,1372.00 ,413.00 ,48.10 ,684.00 ,0.50 ,0.30 
W01001444,1998.00 ,486.00 ,41.70 ,971.00 ,0.49 ,0.24 
W01001445,1431.00 ,341.00 ,40.90 ,715.00 ,0.50 ,0.24 
W01001446,1409.00 ,470.00 ,48.90 ,699.00 ,0.50 ,0.33 
W01001447,1581.00 ,332.00 ,36.40 ,785.00 ,0.50 ,0.21 
W01001448,1196.00 ,361.00 ,46.00 ,618.00 ,0.52 ,0.30 
W01001449,1364.00 ,418.00 ,47.30 ,667.00 ,0.49 ,0.31 
W01001450,1251.00 ,371.00 ,45.60 ,623.00 ,0.50 ,0.30 
W01001451,1399.00 ,359.00 ,42.70 ,721.00 ,0.52 ,0.26 
W01001452,1470.00 ,341.00 ,46.40 ,745.00 ,0.51 ,0.23 
W01001453,1544.00 ,357.00 ,39.80 ,752.00 ,0.49 ,0.23 
W01001454,1377.00 ,373.00 ,43.60 ,635.00 ,0.46 ,0.27 
W01001455,1800.00 ,469.00 ,41.20 ,910.00 ,0.51 ,0.26 
W01001456,1355.00 ,354.00 ,42.60 ,642.00 ,0.47 ,0.26 
W01001457,1783.00 ,385.00 ,37.40 ,836.00 ,0.47 ,0.22 
W01001458,1528.00 ,376.00 ,41.50 ,760.00 ,0.50 ,0.25 
W01001459,1200.00 ,223.00 ,35.90 ,578.00 ,0.48 ,0.19 
W01001460,1812.00 ,406.00 ,41.00 ,915.00 ,0.50 ,0.22 
W01001461,1352.00 ,319.00 ,40.90 ,653.00 ,0.48 ,0.24 
W01001462,1788.00 ,429.00 ,41.20 ,870.00 ,0.49 ,0.24 
W01001463,1936.00 ,506.00 ,43.30 ,952.00 ,0.49 ,0.26 
W01001464,1510.00 ,369.00 ,40.60 ,769.00 ,0.51 ,0.24 
W01001465,1586.00 ,397.00 ,42.00 ,790.00 ,0.50 ,0.25 
W01001466,1543.00 ,414.00 ,45.10 ,828.00 ,0.54 ,0.27 
W01001467,1977.00 ,441.00 ,40.10 ,962.00 ,0.49 ,0.22 
W01001468,1349.00 ,354.00 ,43.30 ,688.00 ,0.51 ,0.26 
W01001469,1361.00 ,337.00 ,39.80 ,678.00 ,0.50 ,0.25 
W01001470,1409.00 ,504.00 ,51.60 ,681.00 ,0.48 ,0.36 
W01001471,1787.00 ,421.00 ,40.00 ,864.00 ,0.48 ,0.24 
W01001472,1336.00 ,416.00 ,48.70 ,656.00 ,0.49 ,0.31 
W01001473,1402.00 ,371.00 ,38.60 ,653.00 ,0.47 ,0.26 
W01001474,1493.00 ,490.00 ,48.40 ,743.00 ,0.50 ,0.33 
W01001475,1208.00 ,297.00 ,43.50 ,580.00 ,0.48 ,0.25 
W01001476,997.00 ,266.00 ,42.90 ,488.00 ,0.49 ,0.27 
W01001477,1390.00 ,405.00 ,45.60 ,696.00 ,0.50 ,0.29 
W01001478,1393.00 ,381.00 ,45.80 ,685.00 ,0.49 ,0.27 
W01001479,1560.00 ,412.00 ,38.60 ,725.00 ,0.46 ,0.26 
W01001480,1637.00 ,441.00 ,44.10 ,771.00 ,0.47 ,0.27 
W01001481,1676.00 ,456.00 ,44.20 ,873.00 ,0.52 ,0.27 
W01001482,1309.00 ,302.00 ,37.40 ,616.00 ,0.47 ,0.23 
W01001483,1512.00 ,304.00 ,34.10 ,725.00 ,0.48 ,0.20 
W01001484,1692.00 ,451.00 ,47.20 ,842.00 ,0.50 ,0.27 
W01001485,1358.00 ,353.00 ,38.90 ,645.00 ,0.47 ,0.26 
W01001486,1532.00 ,358.00 ,40.40 ,782.00 ,0.51 ,0.23 
W01001487,1720.00 ,455.00 ,42.70 ,877.00 ,0.51 ,0.26 
W01001488,1648.00 ,348.00 ,34.00 ,790.00 ,0.48 ,0.21 
W01001489,1602.00 ,413.00 ,42.20 ,809.00 ,0.50 ,0.26 
W01001490,1482.00 ,346.00 ,40.40 ,707.00 ,0.48 ,0.23 
W01001491,1801.00 ,455.00 ,38.80 ,876.00 ,0.49 ,0.25 
W01001492,2462.00 ,663.00 ,42.70 ,1182.00 ,0.48 ,0.27 
W01001493,1880.00 ,533.00 ,43.10 ,904.00 ,0.48 ,0.28 
W01001494,1552.00 ,490.00 ,49.10 ,768.00 ,0.49 ,0.32 
W01001495,1802.00 ,691.00 ,52.80 ,898.00 ,0.50 ,0.38 
W01001496,1427.00 ,389.00 ,44.80 ,685.00 ,0.48 ,0.27 
W01001497,1486.00 ,393.00 ,38.00 ,720.00 ,0.48 ,0.26 
W01001498,1220.00 ,310.00 ,41.90 ,580.00 ,0.48 ,0.25 
W01001499,1236.00 ,280.00 ,40.60 ,585.00 ,0.47 ,0.23 
W01001500,1261.00 ,353.00 ,46.70 ,638.00 ,0.51 ,0.28 
W01001501,1319.00 ,278.00 ,35.10 ,633.00 ,0.48 ,0.21 
W01001502,1267.00 ,370.00 ,45.50 ,633.00 ,0.50 ,0.29 
W01001503,1402.00 ,255.00 ,33.10 ,670.00 ,0.48 ,0.18 
W01001504,2456.00 ,600.00 ,39.30 ,1167.00 ,0.48 ,0.24 
W01001505,2391.00 ,629.00 ,42.10 ,1198.00 ,0.50 ,0.26 
W01001506,1598.00 ,454.00 ,45.50 ,811.00 ,0.51 ,0.28 
W01001507,2034.00 ,627.00 ,43.80 ,965.00 ,0.47 ,0.31 
W01001508,1206.00 ,508.00 ,54.30 ,569.00 ,0.47 ,0.42 
W01001509,1412.00 ,541.00 ,54.50 ,690.00 ,0.49 ,0.38 
W01001510,1590.00 ,477.00 ,46.40 ,759.00 ,0.48 ,0.30 
W01001511,1616.00 ,475.00 ,45.20 ,774.00 ,0.48 ,0.29 
W01001512,1251.00 ,598.00 ,58.90 ,618.00 ,0.49 ,0.48 
W01001513,1455.00 ,511.00 ,50.70 ,721.00 ,0.50 ,0.35 
W01001514,1097.00 ,391.00 ,50.10 ,530.00 ,0.48 ,0.36 
W01001515,1429.00 ,346.00 ,40.90 ,672.00 ,0.47 ,0.24 
W01001516,1391.00 ,396.00 ,44.70 ,700.00 ,0.50 ,0.28 
W01001517,2555.00 ,474.00 ,37.80 ,1314.00 ,0.51 ,0.19 
W01001518,1158.00 ,433.00 ,50.30 ,579.00 ,0.50 ,0.37 
W01001519,1358.00 ,298.00 ,37.00 ,663.00 ,0.49 ,0.22 
W01001520,2034.00 ,450.00 ,37.40 ,971.00 ,0.48 ,0.22 
W01001521,1415.00 ,344.00 ,41.90 ,717.00 ,0.51 ,0.24 
W01001522,1641.00 ,430.00 ,46.30 ,788.00 ,0.48 ,0.26 
W01001523,1497.00 ,299.00 ,39.30 ,727.00 ,0.49 ,0.20 
W01001524,1930.00 ,597.00 ,45.90 ,984.00 ,0.51 ,0.31 
W01001525,1812.00 ,423.00 ,39.60 ,907.00 ,0.50 ,0.23 
W01001526,1405.00 ,309.00 ,34.80 ,638.00 ,0.45 ,0.22 
W01001527,1241.00 ,427.00 ,48.40 ,574.00 ,0.46 ,0.34 
W01001528,1513.00 ,334.00 ,36.50 ,704.00 ,0.47 ,0.22 
W01001529,2147.00 ,528.00 ,40.30 ,1057.00 ,0.49 ,0.25 
W01001530,1941.00 ,299.00 ,31.50 ,903.00 ,0.47 ,0.15 
W01001531,1731.00 ,461.00 ,41.40 ,839.00 ,0.48 ,0.27 
W01001532,1744.00 ,398.00 ,36.70 ,855.00 ,0.49 ,0.23 
W01001533,1577.00 ,395.00 ,46.80 ,778.00 ,0.49 ,0.25 
W01001534,1461.00 ,436.00 ,44.00 ,723.00 ,0.49 ,0.30 
W01001535,1265.00 ,406.00 ,48.70 ,616.00 ,0.49 ,0.32 
W01001536,1215.00 ,215.00 ,33.90 ,572.00 ,0.47 ,0.18 
W01001537,1193.00 ,413.00 ,50.30 ,590.00 ,0.49 ,0.35 
W01001538,1362.00 ,316.00 ,36.90 ,686.00 ,0.50 ,0.23 
W01001539,1431.00 ,333.00 ,37.90 ,667.00 ,0.47 ,0.23 
W01001540,1267.00 ,277.00 ,42.40 ,607.00 ,0.48 ,0.22 
W01001541,1172.00 ,350.00 ,47.60 ,575.00 ,0.49 ,0.30 
W01001542,2141.00 ,667.00 ,48.50 ,1030.00 ,0.48 ,0.31 
W01001543,1807.00 ,503.00 ,46.40 ,899.00 ,0.50 ,0.28 
W01001545,1522.00 ,751.00 ,59.50 ,716.00 ,0.47 ,0.49 
W01001546,1596.00 ,324.00 ,37.00 ,765.00 ,0.48 ,0.20 
W01001548,2174.00 ,748.00 ,52.30 ,1087.00 ,0.50 ,0.34 
W01001549,1440.00 ,537.00 ,53.60 ,761.00 ,0.53 ,0.37 
W01001551,1179.00 ,285.00 ,40.20 ,578.00 ,0.49 ,0.24 
W01001552,1520.00 ,623.00 ,54.30 ,722.00 ,0.48 ,0.41 
W01001553,3261.00 ,816.00 ,44.60 ,1570.00 ,0.48 ,0.25 
W01001554,1898.00 ,564.00 ,38.10 ,928.00 ,0.49 ,0.30 
W01001555,1105.00 ,426.00 ,55.10 ,535.00 ,0.48 ,0.39 
W01001556,1311.00 ,406.00 ,48.80 ,656.00 ,0.50 ,0.31 
W01001557,1857.00 ,533.00 ,46.60 ,892.00 ,0.48 ,0.29 
W01001558,1577.00 ,508.00 ,47.80 ,751.00 ,0.48 ,0.32 
W01001559,1366.00 ,489.00 ,51.00 ,679.00 ,0.50 ,0.36 
W01001560,1391.00 ,499.00 ,52.10 ,710.00 ,0.51 ,0.36 
W01001561,1555.00 ,713.00 ,56.80 ,717.00 ,0.46 ,0.46 
W01001562,1482.00 ,412.00 ,48.80 ,773.00 ,0.52 ,0.28 
W01001563,1159.00 ,408.00 ,51.60 ,567.00 ,0.49 ,0.35 
W01001564,2872.00 ,949.00 ,49.30 ,1401.00 ,0.49 ,0.33 
W01001565,1903.00 ,660.00 ,52.60 ,943.00 ,0.50 ,0.35 
W01001566,1348.00 ,458.00 ,49.90 ,719.00 ,0.53 ,0.34 
W01001567,1043.00 ,456.00 ,56.00 ,473.00 ,0.45 ,0.44 
W01001568,1792.00 ,631.00 ,53.50 ,876.00 ,0.49 ,0.35 
W01001569,1498.00 ,558.00 ,52.60 ,743.00 ,0.50 ,0.37 
W01001571,1344.00 ,476.00 ,51.20 ,685.00 ,0.51 ,0.35 
W01001572,1634.00 ,529.00 ,48.90 ,798.00 ,0.49 ,0.32 
W01001573,1452.00 ,398.00 ,48.90 ,734.00 ,0.51 ,0.27 
W01001574,1389.00 ,360.00 ,44.80 ,691.00 ,0.50 ,0.26 
W01001575,1228.00 ,423.00 ,51.10 ,614.00 ,0.50 ,0.34 
W01001576,1099.00 ,267.00 ,42.40 ,529.00 ,0.48 ,0.24 
W01001577,1344.00 ,493.00 ,50.70 ,611.00 ,0.45 ,0.37 
W01001578,2351.00 ,753.00 ,49.60 ,1178.00 ,0.50 ,0.32 
W01001579,1450.00 ,650.00 ,56.90 ,681.00 ,0.47 ,0.45 
W01001580,1849.00 ,646.00 ,49.40 ,897.00 ,0.49 ,0.35 
W01001581,1904.00 ,765.00 ,55.20 ,933.00 ,0.49 ,0.40 
W01001582,1801.00 ,369.00 ,40.10 ,891.00 ,0.49 ,0.20 
W01001583,1631.00 ,573.00 ,52.30 ,814.00 ,0.50 ,0.35 
W01001584,1908.00 ,428.00 ,41.70 ,926.00 ,0.49 ,0.22 
W01001585,1298.00 ,477.00 ,51.80 ,628.00 ,0.48 ,0.37 
W01001586,2527.00 ,685.00 ,46.90 ,1229.00 ,0.49 ,0.27 
W01001587,1950.00 ,522.00 ,44.40 ,975.00 ,0.50 ,0.27 
W01001588,1672.00 ,655.00 ,52.30 ,787.00 ,0.47 ,0.39 
W01001589,1497.00 ,496.00 ,47.30 ,726.00 ,0.48 ,0.33 
W01001590,2199.00 ,840.00 ,54.20 ,1085.00 ,0.49 ,0.38 
W01001591,1569.00 ,320.00 ,42.70 ,765.00 ,0.49 ,0.20 
W01001592,1682.00 ,295.00 ,35.10 ,793.00 ,0.47 ,0.18 
W01001593,1702.00 ,348.00 ,39.60 ,844.00 ,0.50 ,0.20 
W01001594,1480.00 ,531.00 ,52.60 ,725.00 ,0.49 ,0.36 
W01001595,1317.00 ,467.00 ,52.00 ,661.00 ,0.50 ,0.35 
W01001596,1400.00 ,523.00 ,52.00 ,907.00 ,0.65 ,0.37 
W01001597,1469.00 ,509.00 ,51.00 ,727.00 ,0.49 ,0.35 
W01001598,1671.00 ,451.00 ,42.90 ,856.00 ,0.51 ,0.27 
W01001599,2154.00 ,772.00 ,51.30 ,1056.00 ,0.49 ,0.36 
W01001600,1834.00 ,583.00 ,47.60 ,911.00 ,0.50 ,0.32 
W01001601,1498.00 ,227.00 ,33.20 ,761.00 ,0.51 ,0.15 
W01001602,1603.00 ,540.00 ,49.20 ,734.00 ,0.46 ,0.34 
W01001603,1424.00 ,306.00 ,40.50 ,724.00 ,0.51 ,0.21 
W01001604,1498.00 ,442.00 ,46.60 ,727.00 ,0.49 ,0.30 
W01001605,1345.00 ,327.00 ,41.10 ,679.00 ,0.50 ,0.24 
W01001606,1303.00 ,352.00 ,43.30 ,631.00 ,0.48 ,0.27 
W01001607,1491.00 ,162.00 ,31.70 ,753.00 ,0.51 ,0.11 
W01001608,1508.00 ,391.00 ,44.40 ,753.00 ,0.50 ,0.26 
W01001609,1986.00 ,209.00 ,29.10 ,891.00 ,0.45 ,0.11 
W01001610,1244.00 ,290.00 ,38.30 ,627.00 ,0.50 ,0.23 
W01001611,1240.00 ,265.00 ,39.70 ,607.00 ,0.49 ,0.21 
W01001612,1699.00 ,401.00 ,39.60 ,858.00 ,0.51 ,0.24 
W01001613,1582.00 ,261.00 ,35.40 ,762.00 ,0.48 ,0.16 
W01001614,1526.00 ,439.00 ,41.80 ,749.00 ,0.49 ,0.29 
W01001615,1594.00 ,325.00 ,36.50 ,805.00 ,0.51 ,0.20 
W01001616,1378.00 ,442.00 ,49.10 ,669.00 ,0.49 ,0.32 
W01001617,1314.00 ,301.00 ,36.20 ,619.00 ,0.47 ,0.23 
W01001618,1171.00 ,265.00 ,39.90 ,561.00 ,0.48 ,0.23 
W01001619,1346.00 ,255.00 ,35.60 ,663.00 ,0.49 ,0.19 
W01001620,1636.00 ,256.00 ,33.60 ,765.00 ,0.47 ,0.16 
W01001621,1341.00 ,313.00 ,40.90 ,658.00 ,0.49 ,0.23 
W01001622,1236.00 ,290.00 ,45.20 ,605.00 ,0.49 ,0.23 
W01001623,1435.00 ,502.00 ,51.60 ,698.00 ,0.49 ,0.35 
W01001624,1227.00 ,375.00 ,47.70 ,605.00 ,0.49 ,0.31 
W01001625,1137.00 ,400.00 ,52.50 ,530.00 ,0.47 ,0.35 
W01001626,1403.00 ,437.00 ,48.00 ,703.00 ,0.50 ,0.31 
W01001627,1525.00 ,521.00 ,50.60 ,721.00 ,0.47 ,0.34 
W01001628,1054.00 ,350.00 ,48.20 ,509.00 ,0.48 ,0.33 
W01001629,1402.00 ,492.00 ,50.20 ,688.00 ,0.49 ,0.35 
W01001630,1563.00 ,552.00 ,49.30 ,730.00 ,0.47 ,0.35 
W01001631,1374.00 ,366.00 ,46.30 ,655.00 ,0.48 ,0.27 
W01001632,1433.00 ,277.00 ,38.20 ,676.00 ,0.47 ,0.19 
W01001633,1679.00 ,241.00 ,30.60 ,808.00 ,0.48 ,0.14 
W01001634,1601.00 ,353.00 ,38.60 ,756.00 ,0.47 ,0.22 
W01001635,1188.00 ,346.00 ,49.10 ,580.00 ,0.49 ,0.29 
W01001636,1906.00 ,314.00 ,40.10 ,939.00 ,0.49 ,0.16 
W01001637,1872.00 ,495.00 ,43.00 ,924.00 ,0.49 ,0.26 
W01001638,1171.00 ,353.00 ,45.80 ,591.00 ,0.50 ,0.30 
W01001639,2167.00 ,460.00 ,42.90 ,1048.00 ,0.48 ,0.21 
W01001640,1124.00 ,478.00 ,56.80 ,541.00 ,0.48 ,0.43 
W01001641,1406.00 ,518.00 ,53.20 ,714.00 ,0.51 ,0.37 
W01001642,1768.00 ,316.00 ,35.40 ,861.00 ,0.49 ,0.18 
W01001643,1820.00 ,179.00 ,29.10 ,878.00 ,0.48 ,0.10 
W01001644,3578.00 ,345.00 ,31.20 ,1846.00 ,0.52 ,0.10 
W01001645,1296.00 ,237.00 ,36.50 ,635.00 ,0.49 ,0.18 
W01001646,1823.00 ,368.00 ,26.20 ,907.00 ,0.50 ,0.20 
W01001647,2263.00 ,543.00 ,37.00 ,1082.00 ,0.48 ,0.24 
W01001648,1465.00 ,412.00 ,45.50 ,711.00 ,0.49 ,0.28 
W01001649,2677.00 ,581.00 ,37.30 ,1324.00 ,0.49 ,0.22 
W01001650,1476.00 ,289.00 ,35.80 ,726.00 ,0.49 ,0.20 
W01001651,1390.00 ,492.00 ,50.80 ,659.00 ,0.47 ,0.35 
W01001652,1921.00 ,393.00 ,34.10 ,935.00 ,0.49 ,0.20 
W01001653,1325.00 ,504.00 ,51.90 ,642.00 ,0.48 ,0.38 
W01001654,1658.00 ,432.00 ,42.90 ,818.00 ,0.49 ,0.26 
W01001655,1545.00 ,499.00 ,48.00 ,777.00 ,0.50 ,0.32 
W01001657,1421.00 ,389.00 ,44.90 ,683.00 ,0.48 ,0.27 
W01001658,1974.00 ,471.00 ,43.00 ,927.00 ,0.47 ,0.24 
W01001659,1973.00 ,336.00 ,32.30 ,1024.00 ,0.52 ,0.17 
W01001660,2377.00 ,350.00 ,34.10 ,1166.00 ,0.49 ,0.15 
W01001661,2965.00 ,214.00 ,27.20 ,1644.00 ,0.55 ,0.07 
W01001662,1528.00 ,267.00 ,33.50 ,741.00 ,0.48 ,0.17 
W01001663,1365.00 ,472.00 ,50.00 ,607.00 ,0.44 ,0.35 
W01001664,1417.00 ,369.00 ,38.90 ,697.00 ,0.49 ,0.26 
W01001665,1619.00 ,550.00 ,47.60 ,762.00 ,0.47 ,0.34 
W01001666,1432.00 ,288.00 ,33.80 ,673.00 ,0.47 ,0.20 
W01001667,1276.00 ,242.00 ,33.30 ,604.00 ,0.47 ,0.19 
W01001668,1238.00 ,277.00 ,36.90 ,644.00 ,0.52 ,0.22 
W01001669,1235.00 ,450.00 ,53.60 ,646.00 ,0.52 ,0.36 
W01001670,2198.00 ,542.00 ,43.50 ,1102.00 ,0.50 ,0.25 
W01001671,2082.00 ,463.00 ,38.90 ,1007.00 ,0.48 ,0.22 
W01001672,2825.00 ,517.00 ,36.80 ,1376.00 ,0.49 ,0.18 
W01001673,1443.00 ,571.00 ,52.30 ,709.00 ,0.49 ,0.40 
W01001674,1527.00 ,387.00 ,41.20 ,738.00 ,0.48 ,0.25 
W01001675,1577.00 ,302.00 ,34.80 ,776.00 ,0.49 ,0.19 
W01001676,1733.00 ,239.00 ,31.50 ,889.00 ,0.51 ,0.14 
W01001677,1393.00 ,395.00 ,42.40 ,671.00 ,0.48 ,0.28 
W01001678,1595.00 ,376.00 ,43.10 ,782.00 ,0.49 ,0.24 
W01001679,1143.00 ,341.00 ,46.10 ,541.00 ,0.47 ,0.30 
W01001680,1247.00 ,226.00 ,37.00 ,603.00 ,0.48 ,0.18 
W01001681,1389.00 ,253.00 ,34.60 ,733.00 ,0.53 ,0.18 
W01001682,1407.00 ,426.00 ,46.00 ,660.00 ,0.47 ,0.30 
W01001683,1096.00 ,237.00 ,40.30 ,519.00 ,0.47 ,0.22 
W01001684,1385.00 ,278.00 ,38.00 ,674.00 ,0.49 ,0.20 
W01001685,1745.00 ,286.00 ,34.60 ,921.00 ,0.53 ,0.16 
W01001686,1295.00 ,319.00 ,43.20 ,649.00 ,0.50 ,0.25 
W01001687,2174.00 ,321.00 ,35.40 ,1236.00 ,0.57 ,0.15 
W01001688,3095.00 ,394.00 ,33.40 ,1455.00 ,0.47 ,0.13 
W01001689,1815.00 ,481.00 ,38.30 ,823.00 ,0.45 ,0.27 
W01001690,2386.00 ,315.00 ,33.10 ,1225.00 ,0.51 ,0.13 
W01001691,1342.00 ,267.00 ,37.50 ,660.00 ,0.49 ,0.20 
W01001692,2126.00 ,274.00 ,31.60 ,1102.00 ,0.52 ,0.13 
W01001693,2303.00 ,258.00 ,33.00 ,1295.00 ,0.56 ,0.11 
W01001694,2019.00 ,193.00 ,30.20 ,1091.00 ,0.54 ,0.10 
W01001695,4609.00 ,155.00 ,23.50 ,2562.00 ,0.56 ,0.03 
W01001696,1677.00 ,202.00 ,31.10 ,810.00 ,0.48 ,0.12 
W01001697,1632.00 ,249.00 ,34.00 ,856.00 ,0.52 ,0.15 
W01001698,2136.00 ,192.00 ,30.30 ,1157.00 ,0.54 ,0.09 
W01001699,2641.00 ,291.00 ,29.80 ,1405.00 ,0.53 ,0.11 
W01001702,1869.00 ,338.00 ,37.20 ,905.00 ,0.48 ,0.18 
W01001703,1265.00 ,273.00 ,36.10 ,620.00 ,0.49 ,0.22 
W01001704,1721.00 ,251.00 ,30.70 ,792.00 ,0.46 ,0.15 
W01001705,1903.00 ,318.00 ,32.70 ,906.00 ,0.48 ,0.17 
W01001706,1332.00 ,327.00 ,38.00 ,648.00 ,0.49 ,0.25 
W01001707,2179.00 ,380.00 ,34.50 ,1054.00 ,0.48 ,0.17 
W01001708,1714.00 ,357.00 ,35.50 ,843.00 ,0.49 ,0.21 
W01001709,2299.00 ,397.00 ,34.90 ,1116.00 ,0.49 ,0.17 
W01001710,1834.00 ,294.00 ,34.90 ,962.00 ,0.52 ,0.16 
W01001711,1882.00 ,384.00 ,37.20 ,922.00 ,0.49 ,0.20 
W01001712,1502.00 ,303.00 ,38.00 ,694.00 ,0.46 ,0.20 
W01001713,1687.00 ,234.00 ,34.60 ,828.00 ,0.49 ,0.14 
W01001714,1544.00 ,365.00 ,44.50 ,743.00 ,0.48 ,0.24 
W01001715,1602.00 ,319.00 ,38.90 ,841.00 ,0.52 ,0.20 
W01001716,1293.00 ,290.00 ,39.80 ,645.00 ,0.50 ,0.22 
W01001717,1587.00 ,300.00 ,38.10 ,780.00 ,0.49 ,0.19 
W01001718,1582.00 ,76.00 ,23.40 ,855.00 ,0.54 ,0.05 
W01001719,2221.00 ,127.00 ,23.40 ,1006.00 ,0.45 ,0.06 
W01001720,2045.00 ,71.00 ,22.50 ,959.00 ,0.47 ,0.03 
W01001721,2999.00 ,157.00 ,21.50 ,1265.00 ,0.42 ,0.05 
W01001722,1737.00 ,65.00 ,22.60 ,813.00 ,0.47 ,0.04 
W01001724,2180.00 ,46.00 ,21.90 ,972.00 ,0.45 ,0.02 
W01001725,2255.00 ,40.00 ,21.80 ,1166.00 ,0.52 ,0.02 
W01001726,1845.00 ,140.00 ,23.30 ,900.00 ,0.49 ,0.08 
W01001727,1083.00 ,371.00 ,49.60 ,510.00 ,0.47 ,0.34 
W01001728,1437.00 ,476.00 ,47.60 ,732.00 ,0.51 ,0.33 
W01001729,2328.00 ,549.00 ,42.40 ,1136.00 ,0.49 ,0.24 
W01001730,1546.00 ,601.00 ,53.10 ,746.00 ,0.48 ,0.39 
